,config_file,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,seed,val_NDCG@10,val_Recall@10,val_epoch,test_NDCG@10,test_Recall@10,test_epoch,params,all_seeds
204,attention-0.8-4-MSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,attention,0.8,4,MSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09882,0.18286,8,0.05851,0.11263,8,"('attention', 0.8, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1205,attention-0.5-8-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.5,8,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09834,0.18226,8,0.05851,0.11247,8,"('attention', 0.5, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1489,attention-0.5-4-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.5,4,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09893,0.18411,9,0.05851,0.11303,9,"('attention', 0.5, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
31,attention-0.65-8-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.65,8,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09884,0.18188,5,0.05851,0.11253,5,"('attention', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
955,mean-0.5-6-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.5,6,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09916,0.18318,7,0.05851,0.11286,7,"('mean', 0.5, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
562,exponential-0.5-4-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.5,4,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09933,0.18329,8,0.0585,0.1123,8,"('exponential', 0.5, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
167,mean-0.65-6-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.65,6,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09893,0.18345,7,0.0585,0.11326,7,"('mean', 0.65, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
614,exponential-0.5-6-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.5,6,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.0997,0.18471,13,0.0585,0.11422,13,"('exponential', 0.5, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
448,exponential-0.5-8-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.5,8,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.10035,0.18492,14,0.0585,0.11345,14,"('exponential', 0.5, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1566,exponential-0.8-6-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.8,6,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09952,0.18378,13,0.0585,0.11297,13,"('exponential', 0.8, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
791,exponential-0.8-4-MSE-1-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.8,4,MSE,1,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09847,0.18182,12,0.05849,0.1138,12,"('exponential', 0.8, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
1658,attention-0.8-8-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.8,8,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09942,0.18487,8,0.05849,0.11316,8,"('attention', 0.8, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1418,exponential-0.65-6-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.65,6,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09879,0.18269,8,0.05849,0.11138,8,"('exponential', 0.65, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
122,mean-0.65-6-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,mean,0.65,6,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09928,0.18384,14,0.05849,0.11399,14,"('mean', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1380,exponential-0.65-6-MSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.65,6,MSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.0997,0.18373,13,0.05849,0.11299,13,"('exponential', 0.65, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1709,exponential-0.5-4-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.5,4,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09835,0.18362,11,0.05848,0.11334,11,"('exponential', 0.5, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
231,attention-0.8-4-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.8,4,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09911,0.18384,8,0.05848,0.11305,8,"('attention', 0.8, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
277,attention-0.8-6-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.8,6,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.0991,0.18416,11,0.05848,0.11328,11,"('attention', 0.8, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
38,attention-0.65-8-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,8,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.0985,0.18378,8,0.05848,0.11368,8,"('attention', 0.65, 8, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1036,mean-0.5-8-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.5,8,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09989,0.18318,14,0.05848,0.11297,14,"('mean', 0.5, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1142,attention-0.5-6-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.5,6,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09881,0.18367,8,0.05848,0.11383,8,"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
799,exponential-0.8-4-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.8,4,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09948,0.18449,8,0.05847,0.11351,8,"('exponential', 0.8, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
583,exponential-0.5-6-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.5,6,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09924,0.18297,8,0.05847,0.11257,8,"('exponential', 0.5, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1274,mean-0.8-4-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,mean,0.8,4,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09922,0.18476,8,0.05847,0.11339,8,"('mean', 0.8, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
105,mean-0.65-4-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.65,4,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09932,0.18525,11,0.05847,0.11383,11,"('mean', 0.65, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1344,exponential-0.65-4-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,4,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09878,0.18313,7,0.05847,0.1136,7,"('exponential', 0.65, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
263,attention-0.8-6-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.8,6,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09911,0.18373,11,0.05847,0.11297,11,"('attention', 0.8, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1171,attention-0.5-8-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.5,8,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09892,0.18356,11,0.05847,0.1138,11,"('attention', 0.5, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
868,exponential-0.8-8-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.8,8,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09989,0.18394,20,0.05847,0.11393,20,"('exponential', 0.8, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1103,mean-0.65-4-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.65,4,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09934,0.18378,10,0.05847,0.11265,10,"('mean', 0.65, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
759,exponential-0.65-8-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.65,8,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09919,0.1828,16,0.05846,0.11219,16,"('exponential', 0.65, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
921,mean-0.5-4-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.5,4,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09887,0.18405,7,0.05846,0.11391,7,"('mean', 0.5, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1699,attention-0.8-8-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.8,8,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09856,0.18199,8,0.05846,0.1133,8,"('attention', 0.8, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
1156,attention-0.5-8-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,attention,0.5,8,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09859,0.18471,8,0.05846,0.11351,8,"('attention', 0.5, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1341,exponential-0.65-4-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.65,4,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09889,0.18253,7,0.05846,0.11288,7,"('exponential', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1651,attention-0.8-8-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.8,8,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09817,0.1821,5,0.05846,0.11259,5,"('attention', 0.8, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
1158,attention-0.5-8-MSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.5,8,MSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09884,0.18411,8,0.05845,0.11357,8,"('attention', 0.5, 8, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
354,attention-0.65-4-RMSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,attention,0.65,4,RMSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09861,0.18324,13,0.05845,0.11305,13,"('attention', 0.65, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
483,exponential-0.65-4-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,4,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09919,0.18416,9,0.05845,0.11288,9,"('exponential', 0.65, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
547,exponential-0.5-4-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.5,4,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09891,0.18443,8,0.05845,0.11452,8,"('exponential', 0.5, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
264,attention-0.8-6-MSE-2-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,attention,0.8,6,MSE,2,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09878,0.18324,8,0.05845,0.11357,8,"('attention', 0.8, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1611,exponential-0.8-6-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.8,6,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09942,0.1834,8,0.05845,0.11435,8,"('exponential', 0.8, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
334,attention-0.65-4-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,4,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09807,0.18248,6,0.05845,0.11291,6,"('attention', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
371,attention-0.65-6-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.65,6,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09935,0.18433,11,0.05845,0.1127,11,"('attention', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1668,attention-0.8-8-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.8,8,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.0985,0.18122,13,0.05845,0.11198,13,"('attention', 0.8, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1165,attention-0.5-8-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.5,8,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.0985,0.18454,9,0.05844,0.11376,9,"('attention', 0.5, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
857,exponential-0.8-8-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,8,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09936,0.18411,11,0.05844,0.11383,11,"('exponential', 0.8, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
295,attention-0.8-6-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.8,6,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09891,0.18362,11,0.05843,0.11295,11,"('attention', 0.8, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
822,exponential-0.8-4-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.8,4,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09898,0.18356,10,0.05843,0.11198,10,"('exponential', 0.8, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1339,exponential-0.65-4-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.65,4,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09965,0.18487,8,0.05843,0.11462,8,"('exponential', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
398,attention-0.65-6-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,6,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09776,0.18226,6,0.05843,0.11286,6,"('attention', 0.65, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1563,exponential-0.8-6-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.8,6,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09944,0.18514,8,0.05843,0.11334,8,"('exponential', 0.8, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
907,mean-0.5-4-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.5,4,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09944,0.18449,7,0.05843,0.11347,7,"('mean', 0.5, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
365,attention-0.65-6-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,attention,0.65,6,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09855,0.1834,5,0.05842,0.11376,5,"('attention', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1254,mean-0.65-8-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.65,8,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.10038,0.18389,11,0.05842,0.11228,11,"('mean', 0.65, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1143,attention-0.5-6-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.5,6,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.09846,0.18356,9,0.05842,0.11332,9,"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
65,attention-0.65-8-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.65,8,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09857,0.18275,13,0.05842,0.11332,13,"('attention', 0.65, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1140,attention-0.5-6-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,attention,0.5,6,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09935,0.18465,8,0.05842,0.11424,8,"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
797,exponential-0.8-4-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,4,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09885,0.18297,7,0.05842,0.1133,7,"('exponential', 0.8, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1311,mean-0.8-4-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.8,4,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09887,0.1828,8,0.05842,0.11328,8,"('mean', 0.8, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1190,attention-0.5-8-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.5,8,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09922,0.18362,8,0.05842,0.11351,8,"('attention', 0.5, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
940,mean-0.5-4-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,mean,0.5,4,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09968,0.18324,13,0.05842,0.11272,13,"('mean', 0.5, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
305,attention-0.65-4-MSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,attention,0.65,4,MSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09843,0.18394,9,0.05842,0.11314,9,"('attention', 0.65, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
932,mean-0.5-4-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,mean,0.5,4,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.0989,0.18313,8,0.05842,0.1136,8,"('mean', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
739,exponential-0.65-8-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,8,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09992,0.18449,12,0.05842,0.11414,12,"('exponential', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
935,mean-0.5-4-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,mean,0.5,4,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09937,0.18438,14,0.05842,0.11291,14,"('mean', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
756,exponential-0.65-8-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,8,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09905,0.18297,15,0.05842,0.11198,15,"('exponential', 0.65, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
751,exponential-0.65-8-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.65,8,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.0994,0.18427,8,0.05842,0.11286,8,"('exponential', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
636,mean-0.8-6-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,mean,0.8,6,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09899,0.18394,8,0.05841,0.11376,8,"('mean', 0.8, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1414,exponential-0.65-6-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.65,6,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09975,0.18416,13,0.05841,0.11293,13,"('exponential', 0.65, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
894,mean-0.5-4-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,mean,0.5,4,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09884,0.1822,10,0.0584,0.11259,10,"('mean', 0.5, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
66,attention-0.65-8-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,attention,0.65,8,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09783,0.18307,15,0.0584,0.11357,15,"('attention', 0.65, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1556,exponential-0.8-6-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.8,6,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.0987,0.18269,15,0.0584,0.11452,15,"('exponential', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
62,attention-0.65-8-RMSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,8,RMSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09778,0.18144,6,0.0584,0.11251,6,"('attention', 0.65, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
